CrimeKey,CrimeCode,CrimeDescription
9038,539,FIREARM OFFENSE
9039,539,FRAUD
9040,539,HOMICIDE
9041,539,IDENTITY THEFT
9042,539,ILLEGAL POSSESSION
9043,539,KIDNAPPING
9044,539,PUBLIC INTOXICATION
9045,539,ROBBERY
9046,539,SEXUAL ASSAULT
9047,539,SHOPLIFTING
9048,539,TRAFFIC VIOLATION
9049,539,VANDALISM
9050,539,VEHICLE - STOLEN
9051,540,ARSON
9052,540,ASSAULT
9053,540,BURGLARY
9054,540,COUNTERFEITING
9055,540,CYBERCRIME
9056,540,DOMESTIC VIOLENCE
9057,540,DRUG OFFENSE
9058,540,EXTORTION
9059,540,FIREARM OFFENSE
9060,540,FRAUD
9061,540,HOMICIDE
9062,540,IDENTITY THEFT
9063,540,ILLEGAL POSSESSION
9064,540,KIDNAPPING
9065,540,PUBLIC INTOXICATION
9066,540,ROBBERY
9067,540,SEXUAL ASSAULT
9068,540,SHOPLIFTING
9069,540,TRAFFIC VIOLATION
9070,540,VANDALISM
9071,540,VEHICLE - STOLEN
9072,541,ARSON
9073,541,ASSAULT
9074,541,BURGLARY
9075,541,COUNTERFEITING
9076,541,CYBERCRIME
9077,541,DRUG OFFENSE
9078,541,EXTORTION
9079,541,FIREARM OFFENSE
9080,541,FRAUD
9081,541,HOMICIDE
9082,541,IDENTITY THEFT
9083,541,ILLEGAL POSSESSION
9084,541,KIDNAPPING
9085,541,PUBLIC INTOXICATION
9086,541,ROBBERY
9087,541,SEXUAL ASSAULT
9088,541,SHOPLIFTING
9089,541,TRAFFIC VIOLATION
9090,541,VANDALISM
9091,541,VEHICLE - STOLEN
9092,542,ARSON
9093,542,ASSAULT
9094,542,BURGLARY
9095,542,COUNTERFEITING
9096,542,CYBERCRIME
9097,542,DOMESTIC VIOLENCE
9098,542,DRUG OFFENSE
9099,542,EXTORTION
9100,542,FIREARM OFFENSE
9101,542,FRAUD
9102,542,HOMICIDE
9103,542,IDENTITY THEFT
9104,542,ILLEGAL POSSESSION
9105,542,KIDNAPPING
9106,542,PUBLIC INTOXICATION
9107,542,ROBBERY
9108,542,SEXUAL ASSAULT
9109,542,SHOPLIFTING
9110,542,TRAFFIC VIOLATION
9111,542,VANDALISM
9112,543,ARSON
9113,543,ASSAULT
9114,543,BURGLARY
9115,543,COUNTERFEITING
9116,543,CYBERCRIME
9117,543,DOMESTIC VIOLENCE
9118,543,DRUG OFFENSE
9119,543,EXTORTION
9120,543,FIREARM OFFENSE
9121,543,FRAUD
9122,543,HOMICIDE
9123,543,IDENTITY THEFT
9124,543,ILLEGAL POSSESSION
9125,543,KIDNAPPING
9126,543,PUBLIC INTOXICATION
9127,543,ROBBERY
9128,543,SEXUAL ASSAULT
9129,543,SHOPLIFTING
9130,543,TRAFFIC VIOLATION
9131,543,VANDALISM
9132,543,VEHICLE - STOLEN
9133,544,ARSON
9134,544,ASSAULT
9135,544,BURGLARY
9136,544,COUNTERFEITING
9137,544,CYBERCRIME
9138,544,DOMESTIC VIOLENCE
9139,544,DRUG OFFENSE
9140,544,EXTORTION
9141,544,FIREARM OFFENSE
9142,544,FRAUD
9143,544,HOMICIDE
9144,544,IDENTITY THEFT
9145,544,ILLEGAL POSSESSION
9146,544,KIDNAPPING
9147,544,PUBLIC INTOXICATION
9148,544,ROBBERY
9149,544,SEXUAL ASSAULT
9150,544,SHOPLIFTING
9151,544,TRAFFIC VIOLATION
9152,544,VANDALISM
9153,544,VEHICLE - STOLEN
9154,545,ARSON
9155,545,ASSAULT
9156,545,BURGLARY
9157,545,COUNTERFEITING
9158,545,CYBERCRIME
9159,545,DOMESTIC VIOLENCE
9160,545,DRUG OFFENSE
9161,545,EXTORTION
9162,545,FIREARM OFFENSE
9163,545,FRAUD
9164,545,HOMICIDE
9165,545,IDENTITY THEFT
9166,545,ILLEGAL POSSESSION
9167,545,KIDNAPPING
9168,545,PUBLIC INTOXICATION
9169,545,ROBBERY
9170,545,SEXUAL ASSAULT
9171,545,SHOPLIFTING
9172,545,TRAFFIC VIOLATION
9173,545,VANDALISM
9174,545,VEHICLE - STOLEN
9175,546,ARSON
9176,546,ASSAULT
9177,546,BURGLARY
9178,546,COUNTERFEITING
9179,546,CYBERCRIME
9180,546,DOMESTIC VIOLENCE
9181,546,DRUG OFFENSE
9182,546,EXTORTION
9183,546,FIREARM OFFENSE
9184,546,FRAUD
9185,546,HOMICIDE
9186,546,IDENTITY THEFT
9187,546,ILLEGAL POSSESSION
9188,546,KIDNAPPING
9189,546,PUBLIC INTOXICATION
9190,546,ROBBERY
9191,546,SEXUAL ASSAULT
9192,546,SHOPLIFTING
9193,546,TRAFFIC VIOLATION
9194,546,VANDALISM
9195,546,VEHICLE - STOLEN
9196,547,ARSON
9197,547,ASSAULT
9198,547,BURGLARY
9199,547,COUNTERFEITING
9200,547,CYBERCRIME
9201,547,DOMESTIC VIOLENCE
9202,547,DRUG OFFENSE
9203,547,EXTORTION
9204,547,FIREARM OFFENSE
9205,547,FRAUD
9206,547,HOMICIDE
9207,547,IDENTITY THEFT
9208,547,ILLEGAL POSSESSION
9209,547,KIDNAPPING
9210,547,ROBBERY
9211,547,SHOPLIFTING
9212,547,TRAFFIC VIOLATION
9213,547,VANDALISM
9214,547,VEHICLE - STOLEN
9215,548,ARSON
9216,548,ASSAULT
9217,548,BURGLARY
9218,548,COUNTERFEITING
9219,548,CYBERCRIME
9220,548,DOMESTIC VIOLENCE
9221,548,DRUG OFFENSE
9222,548,EXTORTION
9223,548,FIREARM OFFENSE
9224,548,FRAUD
9225,548,HOMICIDE
9226,548,IDENTITY THEFT
9227,548,ILLEGAL POSSESSION
9228,548,KIDNAPPING
9229,548,PUBLIC INTOXICATION
9230,548,ROBBERY
9231,548,SEXUAL ASSAULT
9232,548,SHOPLIFTING
9233,548,TRAFFIC VIOLATION
9234,548,VANDALISM
9235,548,VEHICLE - STOLEN
9236,549,ARSON
9237,549,ASSAULT
9238,549,BURGLARY
9239,549,COUNTERFEITING
9240,549,CYBERCRIME
9241,549,DOMESTIC VIOLENCE
9242,549,DRUG OFFENSE
9243,549,EXTORTION
9244,549,FIREARM OFFENSE
9245,549,FRAUD
9246,549,HOMICIDE
9247,549,IDENTITY THEFT
9248,549,ILLEGAL POSSESSION
9249,549,KIDNAPPING
9250,549,PUBLIC INTOXICATION
9251,549,ROBBERY
9252,549,SEXUAL ASSAULT
9253,549,SHOPLIFTING
9254,549,TRAFFIC VIOLATION
9255,549,VANDALISM
9256,549,VEHICLE - STOLEN
9257,550,ARSON
9258,550,ASSAULT
9259,550,BURGLARY
9260,550,COUNTERFEITING
9261,550,CYBERCRIME
9262,550,DOMESTIC VIOLENCE
9263,550,DRUG OFFENSE
9264,550,EXTORTION
9265,550,FIREARM OFFENSE
9266,550,FRAUD
9267,550,HOMICIDE
9268,550,IDENTITY THEFT
9269,550,ILLEGAL POSSESSION
9270,550,KIDNAPPING
9271,550,PUBLIC INTOXICATION
9272,550,ROBBERY
9273,550,SEXUAL ASSAULT
9274,550,SHOPLIFTING
9275,550,TRAFFIC VIOLATION
9276,550,VANDALISM
9277,550,VEHICLE - STOLEN
9278,551,ARSON
9279,551,ASSAULT
9280,551,BURGLARY
9281,551,COUNTERFEITING
9282,551,CYBERCRIME
9283,551,DOMESTIC VIOLENCE
9284,551,DRUG OFFENSE
9285,551,EXTORTION
9286,551,FIREARM OFFENSE
9287,551,FRAUD
9288,551,HOMICIDE
9289,551,IDENTITY THEFT
9290,551,ILLEGAL POSSESSION
9291,551,KIDNAPPING
9292,551,PUBLIC INTOXICATION
9293,551,ROBBERY
9294,551,SEXUAL ASSAULT
9295,551,SHOPLIFTING
9296,551,TRAFFIC VIOLATION
9297,551,VANDALISM
9298,551,VEHICLE - STOLEN
9299,552,ARSON
9300,552,ASSAULT
9301,552,BURGLARY
9302,552,COUNTERFEITING
9303,552,CYBERCRIME
9304,552,DOMESTIC VIOLENCE
9305,552,DRUG OFFENSE
9306,552,EXTORTION
9307,552,FIREARM OFFENSE
9308,552,FRAUD
9309,552,HOMICIDE
9310,552,IDENTITY THEFT
9311,552,ILLEGAL POSSESSION
9312,552,KIDNAPPING
9313,552,PUBLIC INTOXICATION
9314,552,ROBBERY
9315,552,SEXUAL ASSAULT
9316,552,SHOPLIFTING
9317,552,TRAFFIC VIOLATION
9318,552,VANDALISM
9319,552,VEHICLE - STOLEN
9320,553,ARSON
9321,553,ASSAULT
9322,553,BURGLARY
9323,553,COUNTERFEITING
9324,553,CYBERCRIME
9325,553,DOMESTIC VIOLENCE
9326,553,DRUG OFFENSE
9327,553,EXTORTION
9328,553,FRAUD
9329,553,HOMICIDE
9330,553,IDENTITY THEFT
9331,553,ILLEGAL POSSESSION
9332,553,KIDNAPPING
9333,553,PUBLIC INTOXICATION
9334,553,ROBBERY
9335,553,SEXUAL ASSAULT
9336,553,SHOPLIFTING
9337,553,TRAFFIC VIOLATION
9338,553,VANDALISM
9339,553,VEHICLE - STOLEN
9340,554,ARSON
9341,554,ASSAULT
9342,554,COUNTERFEITING
9343,554,CYBERCRIME
9344,554,DOMESTIC VIOLENCE
9345,554,DRUG OFFENSE
9346,554,EXTORTION
9347,554,FIREARM OFFENSE
9348,554,FRAUD
9349,554,HOMICIDE
9350,554,IDENTITY THEFT
9351,554,ILLEGAL POSSESSION
9352,554,KIDNAPPING
9353,554,PUBLIC INTOXICATION
9354,554,ROBBERY
9355,554,SEXUAL ASSAULT
9356,554,SHOPLIFTING
9357,554,TRAFFIC VIOLATION
9358,554,VANDALISM
9359,554,VEHICLE - STOLEN
9360,555,ARSON
9361,555,ASSAULT
9362,555,BURGLARY
9363,555,COUNTERFEITING
9364,555,CYBERCRIME
9365,555,DOMESTIC VIOLENCE
9366,555,DRUG OFFENSE
9367,555,FIREARM OFFENSE
9368,555,FRAUD
9369,555,HOMICIDE
9370,555,IDENTITY THEFT
9371,555,ILLEGAL POSSESSION
9372,555,KIDNAPPING
9373,555,PUBLIC INTOXICATION
9374,555,ROBBERY
9375,555,SEXUAL ASSAULT
9376,555,SHOPLIFTING
9377,555,TRAFFIC VIOLATION
9378,555,VANDALISM
9379,555,VEHICLE - STOLEN
9380,556,ARSON
9381,556,ASSAULT
9382,556,BURGLARY
9383,556,COUNTERFEITING
9384,556,CYBERCRIME
9385,556,DOMESTIC VIOLENCE
9386,556,DRUG OFFENSE
9387,556,EXTORTION
9388,556,FIREARM OFFENSE
9389,556,FRAUD
9390,556,HOMICIDE
9391,556,IDENTITY THEFT
9392,556,ILLEGAL POSSESSION
9393,556,KIDNAPPING
9394,556,PUBLIC INTOXICATION
9395,556,ROBBERY
9396,556,SEXUAL ASSAULT
9397,556,SHOPLIFTING
9398,556,TRAFFIC VIOLATION
9399,556,VANDALISM
9400,556,VEHICLE - STOLEN
9401,557,ARSON
9402,557,ASSAULT
9403,557,BURGLARY
9404,557,COUNTERFEITING
9405,557,CYBERCRIME
9406,557,DOMESTIC VIOLENCE
9407,557,DRUG OFFENSE
9408,557,EXTORTION
9409,557,FIREARM OFFENSE
9410,557,FRAUD
9411,557,HOMICIDE
9412,557,IDENTITY THEFT
9413,557,ILLEGAL POSSESSION
9414,557,KIDNAPPING
9415,557,PUBLIC INTOXICATION
9416,557,SEXUAL ASSAULT
9417,557,SHOPLIFTING
9418,557,TRAFFIC VIOLATION
9419,557,VANDALISM
9420,557,VEHICLE - STOLEN
9421,558,ARSON
9422,558,ASSAULT
9423,558,BURGLARY
9424,558,COUNTERFEITING
9425,558,CYBERCRIME
9426,558,DOMESTIC VIOLENCE
9427,558,DRUG OFFENSE
9428,558,EXTORTION
9429,558,FRAUD
9430,558,HOMICIDE
9431,558,IDENTITY THEFT
9432,558,ILLEGAL POSSESSION
9433,558,KIDNAPPING
9434,558,PUBLIC INTOXICATION
9435,558,ROBBERY
9436,558,SEXUAL ASSAULT
9437,558,SHOPLIFTING
9438,558,TRAFFIC VIOLATION
9439,558,VANDALISM
9440,559,ARSON
9441,559,ASSAULT
9442,559,BURGLARY
9443,559,COUNTERFEITING
9444,559,CYBERCRIME
9445,559,DOMESTIC VIOLENCE
9446,559,DRUG OFFENSE
9447,559,EXTORTION
9448,559,FIREARM OFFENSE
9449,559,FRAUD
9450,559,HOMICIDE
9451,559,IDENTITY THEFT
9452,559,ILLEGAL POSSESSION
9453,559,KIDNAPPING
9454,559,PUBLIC INTOXICATION
9455,559,ROBBERY
9456,559,SEXUAL ASSAULT
9457,559,SHOPLIFTING
9458,559,TRAFFIC VIOLATION
9459,559,VANDALISM
9460,560,ARSON
9461,560,ASSAULT
9462,560,BURGLARY
9463,560,COUNTERFEITING
9464,560,CYBERCRIME
9465,560,DOMESTIC VIOLENCE
9466,560,DRUG OFFENSE
9467,560,EXTORTION
9468,560,FIREARM OFFENSE
9469,560,FRAUD
9470,560,HOMICIDE
9471,560,IDENTITY THEFT
9472,560,ILLEGAL POSSESSION
9473,560,KIDNAPPING
9474,560,PUBLIC INTOXICATION
9475,560,ROBBERY
9476,560,SEXUAL ASSAULT
9477,560,SHOPLIFTING
9478,560,TRAFFIC VIOLATION
9479,560,VANDALISM
9480,560,VEHICLE - STOLEN
9481,561,ARSON
9482,561,ASSAULT
9483,561,BURGLARY
9484,561,COUNTERFEITING
9485,561,CYBERCRIME
9486,561,DOMESTIC VIOLENCE
9487,561,DRUG OFFENSE
9488,561,EXTORTION
9489,561,FIREARM OFFENSE
9490,561,FRAUD
9491,561,HOMICIDE
9492,561,IDENTITY THEFT
9493,561,ILLEGAL POSSESSION
9494,561,KIDNAPPING
9495,561,PUBLIC INTOXICATION
9496,561,ROBBERY
9497,561,SEXUAL ASSAULT
9498,561,SHOPLIFTING
9499,561,TRAFFIC VIOLATION
9500,561,VANDALISM
9501,561,VEHICLE - STOLEN
9502,562,ARSON
9503,562,ASSAULT
9504,562,BURGLARY
9505,562,COUNTERFEITING
9506,562,CYBERCRIME
9507,562,DOMESTIC VIOLENCE
9508,562,DRUG OFFENSE
9509,562,EXTORTION
9510,562,FIREARM OFFENSE
9511,562,FRAUD
9512,562,HOMICIDE
9513,562,IDENTITY THEFT
9514,562,ILLEGAL POSSESSION
9515,562,KIDNAPPING
9516,562,PUBLIC INTOXICATION
9517,562,ROBBERY
9518,562,SEXUAL ASSAULT
9519,562,SHOPLIFTING
9520,562,TRAFFIC VIOLATION
9521,562,VANDALISM
9522,562,VEHICLE - STOLEN
9523,563,ARSON
9524,563,ASSAULT
9525,563,BURGLARY
9526,563,COUNTERFEITING
9527,563,CYBERCRIME
9528,563,DOMESTIC VIOLENCE
9529,563,DRUG OFFENSE
9530,563,EXTORTION
9531,563,FIREARM OFFENSE
9532,563,FRAUD
9533,563,HOMICIDE
9534,563,IDENTITY THEFT
9535,563,ILLEGAL POSSESSION
9536,563,KIDNAPPING
9537,563,PUBLIC INTOXICATION
9538,563,ROBBERY
9539,563,SEXUAL ASSAULT
9540,563,SHOPLIFTING
9541,563,TRAFFIC VIOLATION
9542,563,VANDALISM
9543,563,VEHICLE - STOLEN
9544,564,ARSON
9545,564,ASSAULT
9546,564,BURGLARY
9547,564,COUNTERFEITING
9548,564,CYBERCRIME
9549,564,DOMESTIC VIOLENCE
9550,564,DRUG OFFENSE
9551,564,EXTORTION
9552,564,FIREARM OFFENSE
9553,564,FRAUD
9554,564,HOMICIDE
9555,564,IDENTITY THEFT
9556,564,ILLEGAL POSSESSION
9557,564,KIDNAPPING
9558,564,PUBLIC INTOXICATION
9559,564,ROBBERY
9560,564,SEXUAL ASSAULT
9561,564,SHOPLIFTING
9562,564,TRAFFIC VIOLATION
9563,564,VANDALISM
9564,564,VEHICLE - STOLEN
9565,565,ARSON
9566,565,ASSAULT
9567,565,BURGLARY
9568,565,COUNTERFEITING
9569,565,CYBERCRIME
9570,565,DOMESTIC VIOLENCE
9571,565,DRUG OFFENSE
9572,565,EXTORTION
9573,565,FIREARM OFFENSE
9574,565,FRAUD
9575,565,HOMICIDE
9576,565,IDENTITY THEFT
9577,565,ILLEGAL POSSESSION
9578,565,KIDNAPPING
9579,565,PUBLIC INTOXICATION
9580,565,ROBBERY
9581,565,SEXUAL ASSAULT
9582,565,SHOPLIFTING
9583,565,TRAFFIC VIOLATION
9584,565,VANDALISM
9585,565,VEHICLE - STOLEN
9586,566,ARSON
9587,566,ASSAULT
9588,566,BURGLARY
9589,566,COUNTERFEITING
9590,566,CYBERCRIME
9591,566,DOMESTIC VIOLENCE
9592,566,DRUG OFFENSE
9593,566,EXTORTION
9594,566,FIREARM OFFENSE
9595,566,FRAUD
9596,566,HOMICIDE
9597,566,IDENTITY THEFT
9598,566,ILLEGAL POSSESSION
9599,566,KIDNAPPING
9600,566,PUBLIC INTOXICATION
9601,566,SHOPLIFTING
9602,566,TRAFFIC VIOLATION
9603,566,VANDALISM
9604,566,VEHICLE - STOLEN
9605,567,ARSON
9606,567,ASSAULT
9607,567,BURGLARY
9608,567,COUNTERFEITING
9609,567,CYBERCRIME
9610,567,DOMESTIC VIOLENCE
9611,567,DRUG OFFENSE
9612,567,FIREARM OFFENSE
9613,567,FRAUD
9614,567,HOMICIDE
9615,567,IDENTITY THEFT
9616,567,ILLEGAL POSSESSION
9617,567,KIDNAPPING
9618,567,PUBLIC INTOXICATION
9619,567,ROBBERY
9620,567,SEXUAL ASSAULT
9621,567,SHOPLIFTING
9622,567,TRAFFIC VIOLATION
9623,567,VANDALISM
9624,567,VEHICLE - STOLEN
9625,568,ARSON
9626,568,ASSAULT
9627,568,BURGLARY
9628,568,COUNTERFEITING
9629,568,CYBERCRIME
9630,568,DOMESTIC VIOLENCE
9631,568,DRUG OFFENSE
9632,568,EXTORTION
9633,568,FIREARM OFFENSE
9634,568,FRAUD
9635,568,HOMICIDE
9636,568,IDENTITY THEFT
9637,568,ILLEGAL POSSESSION
9638,568,KIDNAPPING
9639,568,PUBLIC INTOXICATION
9640,568,ROBBERY
9641,568,SEXUAL ASSAULT
9642,568,SHOPLIFTING
9643,568,TRAFFIC VIOLATION
9644,568,VANDALISM
9645,568,VEHICLE - STOLEN
9646,569,ARSON
9647,569,ASSAULT
9648,569,BURGLARY
9649,569,COUNTERFEITING
9650,569,CYBERCRIME
9651,569,DOMESTIC VIOLENCE
9652,569,DRUG OFFENSE
9653,569,EXTORTION
9654,569,FIREARM OFFENSE
9655,569,FRAUD
9656,569,HOMICIDE
9657,569,IDENTITY THEFT
9658,569,ILLEGAL POSSESSION
9659,569,KIDNAPPING
9660,569,PUBLIC INTOXICATION
9661,569,ROBBERY
9662,569,SEXUAL ASSAULT
9663,569,SHOPLIFTING
9664,569,TRAFFIC VIOLATION
9665,569,VANDALISM
9666,569,VEHICLE - STOLEN
9667,570,ARSON
9668,570,ASSAULT
9669,570,BURGLARY
9670,570,COUNTERFEITING
9671,570,CYBERCRIME
9672,570,DOMESTIC VIOLENCE
9673,570,DRUG OFFENSE
9674,570,EXTORTION
9675,570,FIREARM OFFENSE
9676,570,FRAUD
9677,570,HOMICIDE
9678,570,IDENTITY THEFT
9679,570,ILLEGAL POSSESSION
9680,570,KIDNAPPING
9681,570,PUBLIC INTOXICATION
9682,570,ROBBERY
9683,570,SEXUAL ASSAULT
9684,570,SHOPLIFTING
9685,570,TRAFFIC VIOLATION
9686,570,VANDALISM
9687,570,VEHICLE - STOLEN
9688,571,ARSON
9689,571,ASSAULT
9690,571,BURGLARY
9691,571,COUNTERFEITING
9692,571,CYBERCRIME
9693,571,DOMESTIC VIOLENCE
9694,571,DRUG OFFENSE
9695,571,EXTORTION
9696,571,FIREARM OFFENSE
9697,571,FRAUD
9698,571,HOMICIDE
9699,571,IDENTITY THEFT
9700,571,ILLEGAL POSSESSION
9701,571,KIDNAPPING
9702,571,PUBLIC INTOXICATION
9703,571,ROBBERY
9704,571,SEXUAL ASSAULT
9705,571,SHOPLIFTING
9706,571,TRAFFIC VIOLATION
9707,571,VANDALISM
9708,571,VEHICLE - STOLEN
9709,572,ARSON
9710,572,ASSAULT
9711,572,BURGLARY
9712,572,COUNTERFEITING
9713,572,CYBERCRIME
9714,572,DOMESTIC VIOLENCE
9715,572,DRUG OFFENSE
9716,572,EXTORTION
9717,572,FIREARM OFFENSE
9718,572,FRAUD
9719,572,HOMICIDE
9720,572,IDENTITY THEFT
9721,572,ILLEGAL POSSESSION
9722,572,KIDNAPPING
9723,572,PUBLIC INTOXICATION
9724,572,ROBBERY
9725,572,SEXUAL ASSAULT
9726,572,SHOPLIFTING
9727,572,TRAFFIC VIOLATION
9728,572,VANDALISM
9729,572,VEHICLE - STOLEN
9730,573,ARSON
9731,573,ASSAULT
9732,573,BURGLARY
9733,573,COUNTERFEITING
9734,573,CYBERCRIME
9735,573,DOMESTIC VIOLENCE
9736,573,DRUG OFFENSE
9737,573,EXTORTION
9738,573,FIREARM OFFENSE
9739,573,FRAUD
9740,573,HOMICIDE
9741,573,IDENTITY THEFT
9742,573,ILLEGAL POSSESSION
9743,573,KIDNAPPING
9744,573,PUBLIC INTOXICATION
9745,573,ROBBERY
9746,573,SEXUAL ASSAULT
9747,573,SHOPLIFTING
9748,573,TRAFFIC VIOLATION
9749,573,VANDALISM
9750,573,VEHICLE - STOLEN
9751,574,ARSON
9752,574,ASSAULT
9753,574,BURGLARY
9754,574,COUNTERFEITING
9755,574,CYBERCRIME
9756,574,DOMESTIC VIOLENCE
9757,574,DRUG OFFENSE
9758,574,EXTORTION
9759,574,FIREARM OFFENSE
9760,574,FRAUD
9761,574,HOMICIDE
9762,574,IDENTITY THEFT
9763,574,ILLEGAL POSSESSION
9764,574,KIDNAPPING
9765,574,PUBLIC INTOXICATION
9766,574,ROBBERY
9767,574,SEXUAL ASSAULT
9768,574,SHOPLIFTING
9769,574,VANDALISM
9770,574,VEHICLE - STOLEN
9771,575,ASSAULT
9772,575,BURGLARY
9773,575,COUNTERFEITING
9774,575,CYBERCRIME
9775,575,DOMESTIC VIOLENCE
9776,575,DRUG OFFENSE
9777,575,EXTORTION
9778,575,FIREARM OFFENSE
9779,575,FRAUD
9780,575,HOMICIDE
9781,575,IDENTITY THEFT
9782,575,ILLEGAL POSSESSION
9783,575,KIDNAPPING
9784,575,PUBLIC INTOXICATION
9785,575,ROBBERY
9786,575,SEXUAL ASSAULT
9787,575,SHOPLIFTING
9788,575,TRAFFIC VIOLATION
9789,575,VANDALISM
9790,575,VEHICLE - STOLEN
9791,576,ARSON
9792,576,ASSAULT
9793,576,BURGLARY
9794,576,COUNTERFEITING
9795,576,CYBERCRIME
9796,576,DOMESTIC VIOLENCE
9797,576,DRUG OFFENSE
9798,576,EXTORTION
9799,576,FIREARM OFFENSE
9800,576,FRAUD
9801,576,HOMICIDE
9802,576,IDENTITY THEFT
9803,576,ILLEGAL POSSESSION
9804,576,KIDNAPPING
9805,576,PUBLIC INTOXICATION
9806,576,ROBBERY
9807,576,SEXUAL ASSAULT
9808,576,SHOPLIFTING
9809,576,TRAFFIC VIOLATION
9810,576,VANDALISM
9811,576,VEHICLE - STOLEN
9812,577,ARSON
9813,577,ASSAULT
9814,577,BURGLARY
9815,577,COUNTERFEITING
9816,577,CYBERCRIME
9817,577,DOMESTIC VIOLENCE
9818,577,DRUG OFFENSE
9819,577,EXTORTION
9820,577,FIREARM OFFENSE
9821,577,FRAUD
9822,577,HOMICIDE
9823,577,IDENTITY THEFT
9824,577,ILLEGAL POSSESSION
9825,577,KIDNAPPING
9826,577,PUBLIC INTOXICATION
9827,577,ROBBERY
9828,577,SEXUAL ASSAULT
9829,577,SHOPLIFTING
9830,577,TRAFFIC VIOLATION
9831,577,VANDALISM
9832,577,VEHICLE - STOLEN
9833,578,ARSON
9834,578,ASSAULT
9835,578,BURGLARY
9836,578,COUNTERFEITING
9837,578,CYBERCRIME
9838,578,DOMESTIC VIOLENCE
9839,578,DRUG OFFENSE
9840,578,EXTORTION
9841,578,FIREARM OFFENSE
9842,578,FRAUD
9843,578,HOMICIDE
9844,578,IDENTITY THEFT
9845,578,ILLEGAL POSSESSION
9846,578,KIDNAPPING
9847,578,PUBLIC INTOXICATION
9848,578,ROBBERY
9849,578,SEXUAL ASSAULT
9850,578,SHOPLIFTING
9851,578,TRAFFIC VIOLATION
9852,578,VANDALISM
9853,578,VEHICLE - STOLEN
9854,579,ARSON
9855,579,ASSAULT
9856,579,BURGLARY
9857,579,COUNTERFEITING
9858,579,CYBERCRIME
9859,579,DOMESTIC VIOLENCE
9860,579,DRUG OFFENSE
9861,579,EXTORTION
9862,579,FIREARM OFFENSE
9863,579,FRAUD
9864,579,HOMICIDE
9865,579,IDENTITY THEFT
9866,579,ILLEGAL POSSESSION
9867,579,KIDNAPPING
9868,579,PUBLIC INTOXICATION
9869,579,SEXUAL ASSAULT
9870,579,SHOPLIFTING
9871,579,TRAFFIC VIOLATION
9872,579,VANDALISM
9873,579,VEHICLE - STOLEN
9874,580,ARSON
9875,580,ASSAULT
9876,580,BURGLARY
9877,580,COUNTERFEITING
9878,580,CYBERCRIME
9879,580,DRUG OFFENSE
9880,580,EXTORTION
9881,580,FIREARM OFFENSE
9882,580,FRAUD
9883,580,HOMICIDE
9884,580,IDENTITY THEFT
9885,580,ILLEGAL POSSESSION
9886,580,KIDNAPPING
9887,580,PUBLIC INTOXICATION
9888,580,ROBBERY
9889,580,SEXUAL ASSAULT
9890,580,SHOPLIFTING
9891,580,TRAFFIC VIOLATION
9892,580,VANDALISM
9893,580,VEHICLE - STOLEN
9894,581,ARSON
9895,581,ASSAULT
9896,581,BURGLARY
9897,581,COUNTERFEITING
9898,581,CYBERCRIME
9899,581,DOMESTIC VIOLENCE
9900,581,DRUG OFFENSE
9901,581,EXTORTION
9902,581,FIREARM OFFENSE
9903,581,FRAUD
9904,581,IDENTITY THEFT
9905,581,ILLEGAL POSSESSION
9906,581,KIDNAPPING
9907,581,PUBLIC INTOXICATION
9908,581,ROBBERY
9909,581,SEXUAL ASSAULT
9910,581,SHOPLIFTING
9911,581,TRAFFIC VIOLATION
9912,581,VANDALISM
9913,581,VEHICLE - STOLEN
9914,582,ARSON
9915,582,ASSAULT
9916,582,BURGLARY
9917,582,COUNTERFEITING
9918,582,CYBERCRIME
9919,582,DOMESTIC VIOLENCE
9920,582,DRUG OFFENSE
9921,582,EXTORTION
9922,582,FIREARM OFFENSE
9923,582,FRAUD
9924,582,HOMICIDE
9925,582,IDENTITY THEFT
9926,582,ILLEGAL POSSESSION
9927,582,KIDNAPPING
9928,582,PUBLIC INTOXICATION
9929,582,ROBBERY
9930,582,SEXUAL ASSAULT
9931,582,SHOPLIFTING
9932,582,TRAFFIC VIOLATION
9933,582,VANDALISM
9934,582,VEHICLE - STOLEN
9935,583,ARSON
9936,583,ASSAULT
9937,583,BURGLARY
9938,583,COUNTERFEITING
9939,583,CYBERCRIME
9940,583,DOMESTIC VIOLENCE
9941,583,DRUG OFFENSE
9942,583,EXTORTION
9943,583,FIREARM OFFENSE
9944,583,FRAUD
9945,583,HOMICIDE
9946,583,IDENTITY THEFT
9947,583,ILLEGAL POSSESSION
9948,583,KIDNAPPING
9949,583,PUBLIC INTOXICATION
9950,583,ROBBERY
9951,583,SEXUAL ASSAULT
9952,583,SHOPLIFTING
9953,583,TRAFFIC VIOLATION
9954,583,VANDALISM
9955,583,VEHICLE - STOLEN
9956,584,ARSON
9957,584,ASSAULT
9958,584,BURGLARY
9959,584,COUNTERFEITING
9960,584,CYBERCRIME
9961,584,DOMESTIC VIOLENCE
9962,584,DRUG OFFENSE
9963,584,EXTORTION
9964,584,FIREARM OFFENSE
9965,584,FRAUD
9966,584,HOMICIDE
9967,584,IDENTITY THEFT
9968,584,ILLEGAL POSSESSION
9969,584,KIDNAPPING
9970,584,PUBLIC INTOXICATION
9971,584,ROBBERY
9972,584,SEXUAL ASSAULT
